learner_id,department,region,role_family,employee_band,training_type,enrolment_date,prior_python_score,course_minutes,engagement_score,manager_support_score,support_tickets_last_30d,completion_days,completed_on_time,enrolment_date_parsed,enrolment_date_invalid_flag,prior_python_score_invalid_flag,engagement_score_invalid_flag,course_minutes_invalid_flag,manager_support_score_invalid_flag,support_tickets_last_30d_invalid_flag,completion_days_invalid_flag,prior_python_score_missing_flag,course_minutes_missing_flag,engagement_score_missing_flag,manager_support_score_missing_flag,support_tickets_last_30d_missing_flag,completion_days_missing_flag,department_missing_flag,region_missing_flag,role_family_missing_flag,employee_band_missing_flag,training_type_missing_flag,prior_python_score_zscore,course_minutes_zscore,engagement_score_zscore,support_tickets_last_30d_zscore,dept_customer support,dept_finance,dept_hr,dept_it,dept_operations,dept_sales,dept_unknown,region_birmingham,region_bristol,region_cardiff,region_edinburgh,region_leeds,region_london,region_manchester,region_remote,region_unknown,training_ai awareness,training_data literacy,training_ml foundations,training_python basics,training_responsible ai
L10351,sales,manchester,specialist,c,python basics,2026-01-17,61.8,179.9,66.5,3.0,2.0,13.0,0,2026-01-17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5163847944556286,0.9444489372058491,0.03255313043419293,-0.095968745197532,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
L10216,customer support,london,associate,b,ml foundations,2026-03-15,51.4,121.1,66.5,1.0,1.0,17.0,0,2026-03-15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0948837712770274,-0.23957739071750736,0.03255313043419293,-0.7981790759111805,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
L10485,hr,leeds,specialist,d,ml foundations,2026-02-22,15.6,86.7,57.0,2.0,3.0,16.0,0,2026-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1990582571644395,-0.9322730655570217,-0.5037267640019322,0.6062415855161165,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
L10514,it,unknown,analyst,a,data literacy,2026-03-01,74.0,118.2,67.8,5.0,0.0,14.0,1,2026-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2334498427189367,-0.29797324702665234,0.10593880019913621,-1.5003894066248291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
L10535,sales,remote,associate,d,ml foundations,2026-03-12,25.4,113.7,72.3,3.0,2.0,7.0,0,2026-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6230551856086675,-0.38858750681670506,0.3599661186162481,-0.095968745197532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L10096,sales,leeds,technician,c,ml foundations,2026-02-05,22.3,121.2,60.3,1.0,1.0,23.0,0,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8052602388559014,-0.23756374049995047,-0.3174400638293836,-0.7981790759111805,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
L10244,sales,london,analyst,d,responsible ai,2026-02-22,83.2,175.1,66.0,5.0,1.0,15.0,1,2026-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.774187420097825,0.8477937267631259,0.004327872832291611,-0.7981790759111805,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
L10496,finance,manchester,associate,a,data literacy,2026-03-02,71.2,115.3,84.8,5.0,2.0,25.0,1,2026-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0688775365601448,-0.3563691033357976,1.0655975586637811,-0.095968745197532,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
L10014,sales,bristol,coordinator,b,data literacy,2026-02-11,53.7,196.4,66.5,2.0,2.0,18.0,0,2026-02-11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.040300623067694843,1.2767012231027093,0.03255313043419293,-0.095968745197532,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
L10242,it,edinburgh,manager,c,ml foundations,2026-03-17,52.3,121.0,73.3,4.0,2.0,10.0,1,2026-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041985530011701494,-0.24159104093506398,0.41641663382005073,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
L10325,sales,manchester,analyst,b,python basics,2026-02-01,44.2,87.0,60.4,3.0,3.0,18.0,1,2026-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5180697013996352,-0.9262321149043515,-0.31179501230900325,0.6062415855161165,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
L10327,sales,london,manager,b,ai awareness,2026-01-24,25.0,88.2,78.5,4.0,2.0,14.0,1,2026-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6465655150599234,-0.9020683122936708,0.7099593128798246,-0.095968745197532,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10429,it,edinburgh,analyst,b,ai awareness,2026-03-18,34.5,87.4,70.3,4.0,1.0,10.0,1,2026-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0881951905925933,-0.9181775140341245,0.2470650882086428,-0.7981790759111805,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
L10491,operations,edinburgh,associate,b,ai awareness,2026-02-16,88.2,95.0,80.4,4.0,1.0,14.0,1,2026-02-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.068066538238525,-0.7651400974998134,0.81721529176705,-0.7981790759111805,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
L10364,it,manchester,associate,b,data literacy,2026-01-16,50.3,119.9,75.2,5.0,2.0,4.0,1,2026-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1595371772679815,-0.2637411933281879,0.523672612707276,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
L10163,finance,remote,manager,a,python basics,2026-01-24,37.2,129.1,55.5,2.0,2.0,16.0,1,2026-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9295004667966152,-0.0784853733129691,-0.5884025368076361,-0.095968745197532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
L10461,operations,london,analyst,a,ai awareness,2026-03-17,76.0,98.5,61.6,5.0,3.0,3.0,1,2026-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3510014899752167,-0.6946623398853279,-0.24405439406443993,0.6062415855161165,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10459,customer support,cardiff,coordinator,a,ml foundations,2026-03-01,42.0,111.2,37.7,2.0,4.0,16.0,0,2026-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6473765133815433,-0.4389287622556233,-1.593221707435323,1.308451916229765,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
L10286,hr,cardiff,specialist,a,responsible ai,2026-03-18,87.5,140.4,66.5,5.0,1.0,9.0,1,2026-03-18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0269234616988268,0.1490571012709414,0.03255313043419293,-0.7981790759111805,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
L10249,customer support,birmingham,manager,d,python basics,2026-03-19,45.3,130.9,60.2,4.0,1.0,25.0,1,2026-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4534162954086815,-0.042239669396947774,-0.32308511534976353,-0.7981790759111805,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
L10264,unknown,leeds,coordinator,b,ai awareness,2026-02-12,36.0,181.3,54.7,1.0,4.0,12.0,0,2026-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0000314551503833,0.9726400402516434,-0.6335629489706781,1.308451916229765,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
L10383,it,remote,coordinator,a,data literacy,2026-02-23,39.7,177.4,87.8,2.0,0.0,16.0,1,2026-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7825609077262652,0.8941076817669309,1.234949104275189,-1.5003894066248291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10293,customer support,remote,technician,b,ml foundations,2026-02-23,56.8,125.5,73.3,1.0,0.0,14.0,1,2026-02-23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2225056763149285,-0.1509767811450112,0.41641663382005073,-1.5003894066248291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L10531,hr,edinburgh,manager,a,ml foundations,2026-02-09,46.6,56.7,73.3,3.0,0.0,4.0,1,2026-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37700772469209926,-1.5363681308240402,0.41641663382005073,-1.5003894066248291,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
L10294,operations,cardiff,manager,b,data literacy,2026-01-30,69.6,98.0,86.4,1.0,1.0,21.0,1,2026-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9748362187551204,-0.7047305909731115,1.1559183829898658,-0.7981790759111805,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
L10232,operations,leeds,specialist,c,data literacy,2026-03-11,53.4,140.5,55.9,1.0,2.0,13.0,0,2026-03-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,0.15107075148849802,-0.5658223307261152,-0.095968745197532,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
L10559,hr,birmingham,coordinator,b,ml foundations,2026-02-01,14.6,161.7,60.8,4.0,4.0,9.0,0,2026-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.257834080792579,0.5779645976105242,-0.2892148062274823,1.308451916229765,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
L10425,sales,remote,analyst,c,data literacy,2026-01-29,39.4,89.9,42.0,4.0,4.0,16.0,0,2026-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8001936548147074,-0.8678362585952063,-1.3504844920589718,1.308451916229765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10304,customer support,london,specialist,d,ai awareness,2026-03-01,48.9,148.7,39.1,4.0,1.0,10.0,0,2026-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2418233303473774,0.3161900693281495,-1.5141909861499994,-0.7981790759111805,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10410,it,london,associate,c,data literacy,2026-03-02,50.9,55.7,89.3,2.0,2.0,9.0,1,2026-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12427168309109742,-1.5565046329996075,1.319624877080893,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
L10568,sales,manchester,analyst,a,responsible ai,2026-02-22,10.3,89.3,100.0,4.0,2.0,22.0,1,2026-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.510570122393581,-0.8799181599005469,1.9236453897615815,-0.095968745197532,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
L10171,it,birmingham,coordinator,a,responsible ai,2026-03-03,80.4,118.2,69.4,3.0,5.0,11.0,1,2026-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6096151139390331,-0.29797324702665234,0.19625962452522092,2.0106622469434137,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
L10157,it,remote,associate,b,data literacy,2026-01-14,41.4,167.5,65.5,4.0,3.0,16.0,0,2026-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6826420075584274,0.6947563102288147,-0.02389738476960971,0.6062415855161165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10390,operations,remote,coordinator,b,data literacy,29/01/2026,51.2,126.6,71.6,3.0,1.0,7.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10663893600265516,-0.12882662875188733,0.3204507579735861,-0.7981790759111805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10307,hr,cardiff,analyst,b,responsible ai,2026-02-08,31.4,117.5,67.1,2.0,1.0,11.0,1,2026-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2704002438398274,-0.3120687985495495,0.0664234395564742,-0.7981790759111805,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
L10409,finance,london,coordinator,a,data literacy,2026-02-18,22.3,54.5,95.1,5.0,1.0,15.0,1,2026-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8052602388559014,-1.5806684356102882,1.6470378652629483,-0.7981790759111805,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
L10570,unknown,cardiff,technician,c,responsible ai,2026-03-10,63.7,56.3,50.8,5.0,0.0,6.0,1,2026-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6280588593490949,-1.5444227316942671,-0.8537199582655087,-1.5003894066248291,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
L10339,hr,unknown,specialist,c,data literacy,2026-03-07,45.9,110.3,41.5,5.0,1.0,13.0,0,2026-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.41815080123179743,-0.45705161421363394,-1.3787097496608731,-0.7981790759111805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
L10590,operations,remote,coordinator,c,python basics,2026-03-16,93.5,158.3,54.3,4.0,3.0,26.0,0,2026-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.379578403467667,0.5095004902135959,-0.6561431550521994,0.6062415855161165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
L10349,operations,london,manager,c,ai awareness,2026-03-17,45.3,172.6,70.5,4.0,2.0,14.0,1,2026-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4534162954086815,0.7974524713242077,0.2583551912494035,-0.095968745197532,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10363,finance,unknown,associate,d,ml foundations,2026-03-28,41.1,87.9,61.3,5.0,2.0,13.0,1,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7002747546468693,-0.9081092629463409,-0.260989548625581,-0.095968745197532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
L10156,finance,bristol,technician,d,responsible ai,2026-01-31,55.8,151.1,82.6,4.0,3.0,13.0,1,2026-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16372985268678852,0.3645176745495111,0.9414064252154152,0.6062415855161165,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
L10179,it,leeds,associate,c,ai awareness,2026-03-01,73.7,137.1,63.1,3.0,1.0,22.0,1,2026-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2158170956304948,0.08260664409156915,-0.15937862125873598,-0.7981790759111805,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
L10152,unknown,birmingham,specialist,a,ai awareness,2026-01-28,50.0,75.6,72.6,2.0,1.0,19.0,1,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.17716992435642334,-1.1557882397058188,0.37690127317738875,-0.7981790759111805,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
L10151,it,remote,technician,b,data literacy,2026-03-28,70.9,84.0,53.7,3.0,3.0,21.0,0,2026-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051244789471703,-0.9866416214310534,-0.6900134641744807,0.6062415855161165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10591,it,london,manager,c,ai awareness,2026-03-26,50.7,123.5,52.4,3.0,2.0,11.0,1,2026-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13602684781672517,-0.19124978549614577,-0.7633991339394244,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10140,finance,bristol,technician,d,ml foundations,2026-04-01,58.1,92.8,97.4,3.0,2.0,12.0,1,2026-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29891424703151076,-0.8094404022860614,1.7768740502316949,-0.095968745197532,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
L10504,finance,london,manager,b,ai awareness,2026-01-10,53.4,109.1,87.4,4.0,2.0,10.0,1,2026-01-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,-0.48121541682431473,1.2123688981936684,-0.095968745197532,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10441,operations,london,analyst,c,responsible ai,2026-03-15,53.4,171.0,89.0,2.0,1.0,8.0,1,2026-03-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,0.7652340678433002,1.3026897225197525,-0.7981790759111805,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
L10092,hr,edinburgh,manager,b,data literacy,2026-02-15,26.0,127.7,51.0,5.0,1.0,7.0,1,2026-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5877896914317833,-0.10667647635876314,-0.842429855224748,-0.7981790759111805,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
L10546,operations,bristol,technician,b,python basics,2026-02-27,38.9,64.7,72.3,2.0,5.0,17.0,0,2026-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8295815666287775,-1.375276113419502,0.3599661186162481,2.0106622469434137,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
L10586,customer support,edinburgh,specialist,c,python basics,2026-02-05,74.3,105.1,81.0,2.0,2.0,21.0,1,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2510825898073785,-0.5617614255265839,0.8510856008893313,-0.095968745197532,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
L10319,it,remote,technician,c,ai awareness,2026-01-20,66.3,134.0,71.8,2.0,2.0,9.0,1,2026-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7808760007822585,0.020183487347310687,0.3317408610143468,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L10131,customer support,manchester,analyst,b,ai awareness,2026-01-24,53.4,90.8,43.0,4.0,2.0,13.0,0,2026-01-24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,-0.849713406637196,-1.2940339768551692,-0.095968745197532,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
L10197,hr,cardiff,analyst,c,ml foundations,2026-02-19,68.3,74.5,84.3,1.0,3.0,14.0,1,2026-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8984276480385386,-1.1779383920989426,1.0373723010618798,0.6062415855161165,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
L10419,it,edinburgh,technician,b,responsible ai,2026-01-18,42.5,148.7,50.3,2.0,1.0,17.0,0,2026-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6179886015674734,0.3161900693281495,-0.88194521586741,-0.7981790759111805,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
L10516,operations,london,manager,b,data literacy,2026-03-15,48.8,49.7,71.2,4.0,2.0,23.0,1,2026-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2477009127101915,-1.6773236460530112,0.2978705518920655,-0.095968745197532,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
L10104,customer support,manchester,specialist,b,python basics,2026-03-26,36.6,95.9,61.1,1.0,4.0,7.0,0,2026-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9647659609734993,-0.7470172455418027,-0.27227965166634127,1.308451916229765,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
L10593,sales,manchester,technician,b,ml foundations,2026-01-10,52.7,122.5,66.5,1.0,4.0,24.0,0,2026-01-10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.01847520056044516,-0.21138628767171305,0.03255313043419293,1.308451916229765,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
L10478,it,unknown,technician,a,ai awareness,2026-03-09,59.3,94.5,61.4,4.0,4.0,10.0,1,2026-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3694452353852785,-0.775208348587597,-0.25534449710520063,1.308451916229765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
L10107,operations,bristol,technician,a,data literacy,2026-01-27,59.8,231.1,91.7,1.0,1.0,17.0,1,2026-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39883314719934854,1.9754378485948938,1.4551061135700196,-0.7981790759111805,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
L10199,sales,bristol,associate,a,data literacy,2026-01-30,62.1,158.0,83.1,2.0,1.0,13.0,1,2026-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5340175415440708,0.5034595395609255,0.9696316828173165,-0.7981790759111805,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
L10356,finance,remote,specialist,a,data literacy,2026-01-12,62.6,102.3,33.6,4.0,1.0,4.0,0,2026-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5634054533581407,-0.6181436316181722,-1.824668819770914,-0.7981790759111805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10565,operations,remote,technician,c,data literacy,2026-01-28,44.1,154.9,67.2,2.0,4.0,3.0,1,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5239472837624493,0.441036382816667,0.07206849107685494,1.308451916229765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10449,sales,manchester,coordinator,b,ml foundations,2026-03-02,53.4,111.0,89.0,2.0,3.0,10.0,1,2026-03-02,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,-0.4429560626907368,1.3026897225197525,0.6062415855161165,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
L10521,finance,bristol,associate,b,data literacy,2026-03-15,39.2,149.2,32.2,2.0,2.0,18.0,0,2026-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8119488195403352,0.32625832041593317,-1.9036995410562376,-0.095968745197532,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
L10582,hr,remote,specialist,b,ml foundations,2026-03-13,64.9,185.0,77.3,1.0,5.0,14.0,1,2026-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698589847702863,1.047145098301242,0.6422186946352613,2.0106622469434137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L10133,operations,bristol,associate,d,ai awareness,2026-01-11,62.7,105.1,49.5,2.0,3.0,16.0,0,2026-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5692830357209548,-0.5617614255265839,-0.9271056280304519,0.6062415855161165,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
L10118,hr,birmingham,manager,a,ai awareness,2026-03-01,65.7,125.4,74.4,5.0,3.0,18.0,1,2026-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7456105066053749,-0.15299043136256782,0.4785122005442341,0.6062415855161165,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
L10370,sales,manchester,coordinator,b,data literacy,2026-03-10,55.8,105.1,79.8,3.0,1.0,17.0,1,2026-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16372985268678852,-0.5617614255265839,0.7833449826447679,-0.7981790759111805,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
L10302,sales,remote,associate,a,data literacy,2026-01-26,31.9,116.8,95.6,4.0,0.0,10.0,1,2026-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2410123320257576,-0.32616435007244665,1.6752631228648496,-1.5003894066248291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10134,hr,unknown,specialist,a,ai awareness,2026-01-12,53.4,169.3,71.5,2.0,1.0,16.0,1,2026-01-12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.022667875979252593,0.731002014144836,0.31480570645320616,-0.7981790759111805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
L10446,finance,leeds,technician,b,ml foundations,2026-03-10,78.2,125.55,75.0,3.0,3.0,13.0,1,2026-03-10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4803083019571248,-0.1499699560362329,0.5123825096665154,0.6062415855161165,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
L10457,hr,manchester,technician,b,ai awareness,2026-01-21,47.0,94.5,91.8,4.0,0.0,13.0,1,2026-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35349739524084334,-0.775208348587597,1.4607511650903997,-1.5003894066248291,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
L10432,operations,birmingham,coordinator,d,responsible ai,2026-04-03,45.4,243.1,67.1,3.0,3.0,16.0,1,2026-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4475387130458674,2.217075874701701,0.0664234395564742,0.6062415855161165,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
L10005,hr,bristol,analyst,c,ml foundations,2026-02-16,32.8,122.3,62.8,3.0,1.0,12.0,1,2026-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1881140907604315,-0.21541358810682656,-0.176313775819877,-0.7981790759111805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
